route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
008,DX-008-Weekday-3-24-09-1111100,26883703,"8 Abbottsfield",0,008 23,008-198-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883704,"8 Abbottsfield",0,008 27,008-198-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883705,"8 Abbottsfield",0,116 01,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883706,"8 Abbottsfield",0,008 21,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883707,"8 Abbottsfield",0,008 20,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883708,"8 Abbottsfield",0,101 05,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883709,"8 Abbottsfield",0,008 26,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883710,"8 Abbottsfield",0,716 02,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883711,"8 Abbottsfield",0,005 07,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883712,"8 Abbottsfield",0,008 23,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883713,"8 Abbottsfield",0,008 27,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883714,"8 Abbottsfield",0,051 09,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883715,"8 Abbottsfield",0,008 21,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883716,"8 Abbottsfield",0,008 26,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883717,"8 Abbottsfield",0,007 22,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883718,"8 Abbottsfield",0,916 12,008-198-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883719,"8 Abbottsfield",0,701 15,008-198-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883720,"8 Abbottsfield",0,008 25,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883721,"8 Abbottsfield",0,506 15,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883722,"8 University",1,008 01,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883723,"8 University",1,008 13,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883724,"8 University",1,008 03,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883725,"8 University",1,008 16,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883726,"8 Abbottsfield",0,008 08,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883727,"8 Abbottsfield",0,008 12,008-198-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883728,"8 Abbottsfield",0,008 10,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883729,"8 Abbottsfield",0,008 14,008-198-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883730,"8 Abbottsfield",0,008 06,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883731,"8 Abbottsfield",0,008 02,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883732,"8 Abbottsfield",0,008 17,008-198-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883733,"8 Abbottsfield",0,008 04,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883734,"8 Abbottsfield",0,008 08,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883735,"8 University",1,008 05,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883736,"8 Abbottsfield",0,008 05,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883737,"8 University",1,008 16,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883738,"8 Abbottsfield",0,008 16,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883739,"8 Abbottsfield",0,008 20,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883740,"8 University",1,008 17,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883741,"8 Abbottsfield",0,008 17,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883742,"8 University",1,008 10,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883743,"8 Abbottsfield",0,008 10,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883744,"8 Abbottsfield",0,008 15,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883745,"8 University",1,008 16,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883746,"8 Abbottsfield",0,008 09,008-198-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883747,"8 Abbottsfield",0,008 16,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883748,"8 University",1,008 01,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883749,"8 University",1,008 15,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883750,"8 Abbottsfield",0,008 19,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883751,"8 University",1,008 21,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883752,"8 University",1,116 09,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883753,"8 Abbottsfield",0,116 09,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883754,"8 Abbottsfield",0,008 04,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883755,"8 University",1,008 02,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883756,"8 Abbottsfield",0,051 09,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883757,"8 University",1,008 08,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883758,"8 Abbottsfield",0,008 16,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883759,"8 University",1,008 19,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883760,"8 University",1,008 07,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883761,"8 Abbottsfield",0,008 05,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883762,"8 Abbottsfield",0,008 08,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883763,"8 Abbottsfield",0,008 09,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883764,"8 Abbottsfield",0,008 11,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883765,"8 Abbottsfield",0,008 10,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883766,"8 Abbottsfield",0,008 22,008-198-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883767,"8 University",1,008 05,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883768,"8 University",1,008 08,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883769,"8 University",1,008 09,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883770,"8 University",1,008 11,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883771,"8 University",1,008 10,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883772,"8 University",1,008 06,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883779,"8 Abbottsfield",0,008 07,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883780,"8 Abbottsfield",0,902 02,008-199-North,1,1
008,DX-008-Weekday-3-24-09-1111100,26883781,"8 University",1,008 18,008-149-South,1,1
008,DX-008-Weekday-3-24-09-1111100,26883782,"8 University",1,116 05,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895587,"8 University",1,008 01,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895588,"8 University",1,008 03,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895589,"8 University",1,008 05,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895590,"8 University",1,008 08,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895591,"8 University",1,008 10,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895592,"8 University",1,008 06,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895593,"8 University",1,008 02,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895594,"8 University",1,008 04,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895595,"8 University",1,008 07,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895596,"8 University",1,008 08,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895597,"8 University",1,008 10,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895598,"8 University",1,008 06,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895599,"8 University",1,008 02,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895600,"8 University",1,008 04,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895601,"8 University",1,008 07,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895602,"8 University",1,008 15,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895603,"8 University",1,008 01,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895604,"8 University",1,008 03,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895605,"8 University",1,008 05,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895606,"8 University",1,008 08,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895607,"8 University",1,008 09,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895608,"8 University",1,008 11,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895609,"8 University",1,008 06,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895610,"8 University",1,008 02,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895611,"8 University",1,008 17,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895612,"8 University",1,008 04,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895613,"8 University",1,008 07,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895614,"8 University",1,008 15,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895615,"8 University",1,008 03,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895616,"8 University",1,008 02,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895617,"8 University",1,008 17,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895618,"8 University",1,008 04,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895619,"8 University",1,008 01,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895620,"8 University",1,008 24,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895621,"8 University",1,008 03,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895622,"8 University",1,008 16,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895623,"8 University",1,008 05,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895624,"8 University",1,008 09,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895625,"8 University",1,008 11,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895626,"8 University",1,008 22,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895627,"8 University",1,008 06,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895628,"8 University",1,008 17,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895629,"8 University",1,008 07,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895630,"8 University",1,008 15,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895631,"8 University",1,051 11,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895632,"8 University",1,116 01,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895633,"8 University",1,008 21,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895634,"8 University",1,008 20,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895635,"8 University",1,101 05,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895636,"8 University",1,008 26,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895637,"8 University",1,516 08,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895638,"8 University",1,005 07,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895639,"8 University",1,008 23,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895640,"8 University",1,008 27,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895641,"8 University",1,051 09,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895642,"8 University",1,008 20,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895643,"8 University",1,101 05,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895644,"8 University",1,008 26,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895645,"8 University",1,716 02,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895646,"8 University",1,116 09,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895647,"8 University",1,005 07,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895648,"8 University",1,008 23,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895649,"8 University",1,051 09,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895650,"8 University",1,008 25,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895651,"8 University",1,506 15,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895652,"8 University",1,007 22,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895653,"8 University",1,916 12,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895654,"8 Abbottsfield",0,008 06,008-160-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895655,"8 Abbottsfield",0,008 02,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895656,"8 Abbottsfield",0,008 04,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895657,"8 Abbottsfield",0,008 07,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895658,"8 Abbottsfield",0,008 01,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895659,"8 Abbottsfield",0,008 03,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895660,"8 Abbottsfield",0,008 05,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895661,"8 Abbottsfield",0,008 01,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895662,"8 Abbottsfield",0,008 03,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895663,"8 Abbottsfield",0,008 08,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895664,"8 Abbottsfield",0,008 11,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895665,"8 Abbottsfield",0,008 10,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895666,"8 Abbottsfield",0,008 06,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895667,"8 Abbottsfield",0,008 02,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895668,"8 Abbottsfield",0,008 04,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895669,"8 Abbottsfield",0,008 07,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895670,"8 Abbottsfield",0,008 15,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895671,"8 Abbottsfield",0,008 01,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895672,"8 Abbottsfield",0,008 03,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895673,"8 Abbottsfield",0,008 05,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895674,"8 Abbottsfield",0,008 08,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895675,"8 Abbottsfield",0,008 09,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895676,"8 Abbottsfield",0,008 11,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895677,"8 Abbottsfield",0,008 06,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895678,"8 Abbottsfield",0,008 02,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895679,"8 Abbottsfield",0,008 17,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895680,"8 Abbottsfield",0,008 04,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895681,"8 Abbottsfield",0,008 07,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895682,"8 Abbottsfield",0,008 01,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895683,"8 Abbottsfield",0,008 03,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895684,"8 Abbottsfield",0,008 16,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895685,"8 Abbottsfield",0,008 06,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895686,"8 Abbottsfield",0,008 02,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895687,"8 Abbottsfield",0,008 17,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895688,"8 Abbottsfield",0,008 07,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895689,"8 Abbottsfield",0,008 15,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895690,"8 Abbottsfield",0,008 01,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895691,"8 Abbottsfield",0,008 24,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895692,"8 Abbottsfield",0,008 03,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895693,"8 Abbottsfield",0,008 05,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895694,"8 Abbottsfield",0,008 11,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895695,"8 Abbottsfield",0,101 05,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895696,"8 Abbottsfield",0,008 06,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895697,"8 Abbottsfield",0,005 07,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895698,"8 Abbottsfield",0,008 23,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895699,"8 Abbottsfield",0,008 27,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895700,"8 Abbottsfield",0,116 01,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895701,"8 Abbottsfield",0,008 21,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895702,"8 Abbottsfield",0,008 20,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895703,"8 Abbottsfield",0,101 05,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895704,"8 Abbottsfield",0,008 26,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895705,"8 Abbottsfield",0,716 02,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895706,"8 Abbottsfield",0,005 07,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895707,"8 Abbottsfield",0,008 23,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895708,"8 Abbottsfield",0,008 27,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895709,"8 Abbottsfield",0,051 09,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895710,"8 Abbottsfield",0,008 21,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895711,"8 Abbottsfield",0,008 26,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895712,"8 Abbottsfield",0,007 22,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895713,"8 Abbottsfield",0,916 12,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895714,"8 Abbottsfield",0,701 15,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895715,"8 Abbottsfield",0,008 25,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895716,"8 Abbottsfield",0,506 15,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895717,"8 University",1,008 01,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895718,"8 University",1,008 13,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895719,"8 University",1,008 03,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895720,"8 University",1,008 16,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895721,"8 Abbottsfield",0,008 08,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895722,"8 Abbottsfield",0,008 12,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895723,"8 Abbottsfield",0,008 10,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895724,"8 Abbottsfield",0,008 14,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895725,"8 Abbottsfield",0,008 06,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895726,"8 Abbottsfield",0,008 02,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895727,"8 Abbottsfield",0,008 17,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895728,"8 Abbottsfield",0,008 04,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895729,"8 Abbottsfield",0,008 08,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895730,"8 University",1,008 05,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895731,"8 Abbottsfield",0,008 05,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895732,"8 University",1,008 16,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895733,"8 Abbottsfield",0,008 16,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895734,"8 Abbottsfield",0,008 20,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895735,"8 University",1,008 17,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895736,"8 Abbottsfield",0,008 17,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895737,"8 University",1,008 10,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895738,"8 Abbottsfield",0,008 10,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895739,"8 Abbottsfield",0,008 15,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895740,"8 University",1,008 16,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895741,"8 Abbottsfield",0,008 09,008-198-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895742,"8 Abbottsfield",0,008 16,008-199-North,1,1
008,DX-008-Weekday-4-24-09-1111100,26895743,"8 University",1,008 01,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895744,"8 University",1,008 15,008-149-South,1,1
008,DX-008-Weekday-4-24-09-1111100,26895745,"8 Abbottsfield",0,008 19,008-199-North,1,1
